date,open,high,low,close,volume
1997-09-10,7.1329,7.1329,7.0637,7.0868,476500
1997-09-11,7.0637,7.0868,7.0138,7.0368,1869600
1997-09-12,7.0368,7.0637,7.0138,7.0368,657400
1997-09-15,7.0368,7.0637,7.0138,7.0368,170200
1997-09-16,7.0637,7.1098,7.0368,7.0868,314200
1997-09-17,7.1329,7.2059,7.1329,7.1829,680700
1997-09-18,7.2290,7.2789,7.2290,7.2520,940600
1997-09-19,7.2789,7.3251,7.2520,7.3020,554900
1997-09-22,7.3251,7.5172,7.3020,7.4942,2198300
1997-09-23,7.5441,7.5902,7.5441,7.5902,2208900
1997-09-24,7.6863,7.8054,7.6633,7.8054,3069300
1997-09-25,7.8785,8.0706,7.8785,8.0245,4177700
1997-09-26,8.0245,8.0476,8.0245,8.0245,2625300
1997-09-29,7.9015,7.9515,7.8785,7.9015,1547600
1997-09-30,7.8054,7.8785,7.8054,7.8554,1152800
1997-10-01,7.8323,7.9246,7.8323,7.9015,433100
1997-10-02,7.8785,7.8785,7.8054,7.8554,316200
1997-10-03,7.8323,7.9015,7.6863,7.8323,412700
1997-10-06,7.7593,7.7824,7.7324,7.7593,522900
1997-10-07,7.7324,7.7593,7.7324,7.7324,555500
1997-10-08,7.7324,7.7824,7.7324,7.7593,717200
1997-10-09,7.7824,7.8323,7.7593,7.8054,433500
1997-10-10,7.7593,7.7593,7.7324,7.7593,290000
1997-10-13,7.7824,7.7824,7.7094,7.7324,286100
1997-10-14,7.7324,7.7824,7.7324,7.7824,550300
1997-10-15,7.7324,7.7593,7.6863,7.7324,558000
1997-10-16,7.7593,7.7593,7.6863,7.7094,562100
1997-10-17,7.6363,7.6363,7.5172,7.5672,287300
1997-10-20,7.5441,7.6133,7.5172,7.6133,346800
1997-10-21,7.5902,7.6363,7.5902,7.6363,726700
1997-10-22,7.6363,7.6363,7.5672,7.5902,989100
1997-10-23,7.4442,7.5172,7.3981,7.4442,983700
1997-10-24,7.4711,7.4711,7.2520,7.2520,926400
1997-10-27,7.1098,7.1829,6.9638,6.9638,2780100
1997-10-28,6.5334,7.0637,6.5334,7.0368,3610400
1997-10-29,7.0868,7.1829,7.0637,7.0868,1007700
1997-10-30,7.0637,7.2059,7.0368,7.1560,695000
1997-10-31,7.3020,7.3520,7.2520,7.3251,1530600
1997-11-03,7.3981,7.4942,7.3981,7.4942,331600
1997-11-04,7.3981,7.4442,7.3750,7.3981,1120600
1997-11-05,7.4942,7.5902,7.4711,7.5172,680500
1997-11-06,7.8554,7.8785,7.8054,7.8323,2256000
1997-11-07,7.6133,7.6633,7.5902,7.6363,954500
1997-11-10,7.6863,7.8323,7.6863,7.8054,241100
1997-11-11,7.7593,7.7593,7.6863,7.7593,371000
1997-11-12,7.6863,7.8054,7.6363,7.7094,1157800
1997-11-13,7.7094,7.7824,7.6863,7.7824,743700
1997-11-14,7.7593,7.7824,7.7094,7.7824,132400
1997-11-17,7.7824,7.8554,7.7593,7.8054,640000
1997-11-18,7.7824,7.8323,7.7824,7.7824,441400
1997-11-19,7.7324,7.7593,7.6863,7.7094,731200
1997-11-20,7.7324,7.8554,7.7094,7.8054,396200
1997-11-21,7.8554,7.9246,7.8554,7.8785,605800
1997-11-24,8.0245,8.0937,7.9745,8.0706,2563900
1997-11-25,8.0706,8.1898,7.9976,8.1898,4328000
1997-11-26,8.1667,8.2397,8.1667,8.1898,2211000
1997-11-28,8.2397,8.3589,8.2128,8.3358,1829000
1997-12-01,8.3358,8.3819,8.2858,8.3358,1872100
1997-12-02,8.1167,8.1898,8.0937,8.1436,990500
1997-12-03,8.1436,8.3589,8.1436,8.3358,3084200
1997-12-04,8.3819,8.5049,8.3589,8.4549,3482000
1997-12-05,8.4780,8.6702,8.4549,8.6702,5108000
1997-12-08,8.6471,8.7201,8.6471,8.6932,2206200
1997-12-09,8.6932,8.8623,8.6702,8.8162,1949700
1997-12-10,8.6932,8.6932,8.5741,8.5971,964600
1997-12-11,8.4549,8.4549,8.2858,8.3127,1788500
1997-12-12,8.3127,8.3358,8.3127,8.3358,290900
1997-12-15,8.3127,8.3127,8.2397,8.2628,277500
1997-12-16,8.1667,8.3127,8.1667,8.3127,1873600
1997-12-17,8.3589,8.3819,8.3127,8.3589,938600
1997-12-18,8.3127,8.3589,8.0937,8.0937,525700
1997-12-19,8.0706,8.0937,7.9246,8.0706,626400
1997-12-22,8.0245,8.1667,8.0245,8.1436,591100
1997-12-23,8.2628,8.2858,8.2128,8.2128,723500
1997-12-24,8.2397,8.4050,8.2397,8.3819,300600
1997-12-26,8.3819,8.3819,8.3127,8.3127,110200
1997-12-29,8.4050,8.4549,8.3589,8.4549,242400
1997-12-30,8.5049,8.5510,8.4780,8.5280,302000
1997-12-31,8.4780,8.5741,8.4780,8.5741,334100
1998-01-02,8.5971,8.6240,8.5971,8.6240,505500
1998-01-05,8.6240,8.6240,8.5971,8.5971,379400
1998-01-06,8.6240,8.6240,8.5971,8.6240,362600
1998-01-07,8.5741,8.5971,8.5280,8.5510,312200
1998-01-08,8.5049,8.5049,8.4319,8.4319,296800
1998-01-09,8.4549,8.5049,8.3819,8.3819,711800
1998-01-12,8.2858,8.4549,8.2628,8.4549,964900
1998-01-13,8.6240,8.6932,8.5741,8.6702,919400
1998-01-14,8.7662,8.7662,8.6471,8.6702,2506000
1998-01-15,8.6702,8.8162,8.6471,8.7931,3485800
1998-01-16,8.9853,9.1275,8.9584,9.1275,5717500
1998-01-20,9.4157,9.7040,9.3927,9.6809,14363400
1998-01-21,9.5118,9.6309,9.4887,9.5118,4699300
1998-01-22,9.3427,9.8462,9.2236,9.3927,3127000
1998-01-23,9.4388,9.7270,9.4388,9.7040,3065600
1998-01-26,9.7040,9.8462,9.7040,9.8000,3458200
1998-01-27,9.8000,9.8462,9.7539,9.8462,2722400
1998-01-28,9.7270,9.7770,9.6540,9.6540,2155700
1998-01-29,9.5118,9.6079,9.4157,9.5848,2339300
1998-01-30,9.5579,9.6309,9.5118,9.5579,965800
1998-02-02,9.5848,9.5848,9.4388,9.4388,556900
1998-02-03,9.2236,9.4388,9.2236,9.3658,2411600
1998-02-04,9.3197,9.3658,9.2735,9.3197,703800
1998-02-05,9.5848,9.7539,9.5848,9.7539,5081300
1998-02-06,9.7040,9.8000,9.6309,9.8000,4501700
1998-02-09,9.8731,9.9192,9.8000,9.8462,1701300
1998-02-10,9.8462,9.8961,9.7770,9.8000,1122200
1998-02-11,9.8231,9.8231,9.7539,9.7539,974400
1998-02-12,9.7539,9.8231,9.7040,9.8000,2556000
1998-02-13,9.8000,9.8231,9.7770,9.8231,646800
1998-02-17,9.7270,9.7539,9.6540,9.6809,1220500
1998-02-18,9.6540,9.7270,9.6079,9.7040,622800
1998-02-19,9.7040,9.7040,9.6309,9.6540,348600
1998-02-20,9.6079,9.6540,9.5349,9.6309,950600
1998-02-23,9.5349,9.5848,9.4887,9.5579,763800
1998-02-24,9.5349,9.6079,9.5349,9.5848,524700
1998-02-25,9.6309,9.6540,9.5848,9.6309,2657700
1998-02-26,9.6309,9.7270,9.6309,9.6809,1393900
1998-02-27,9.6809,9.7770,9.6809,9.7770,1722200
1998-03-02,9.8462,9.9691,9.8462,9.9691,1269600
1998-03-03,9.9461,9.9691,9.9192,9.9461,1869600
1998-03-04,9.9691,10.0383,9.9691,10.0383,793300
1998-03-05,9.7539,9.7770,9.7040,9.7040,2290400
1998-03-06,9.7770,9.8961,9.7770,9.8731,628400
1998-03-09,9.8731,9.9461,9.8462,9.9461,1084200
1998-03-10,9.9461,10.3996,9.9461,10.3535,6927100
1998-03-11,10.5687,10.7839,10.4726,10.6417,14143200
1998-03-12,10.4265,10.5187,10.2074,10.2343,2502800
1998-03-13,10.2574,10.5456,10.2574,10.4726,1960800
1998-03-16,10.4726,10.6648,10.4726,10.6648,3256500
1998-03-17,10.7378,10.7608,10.6186,10.7147,1903100
1998-03-18,10.6417,10.6648,10.6417,10.6648,2151700
1998-03-19,10.6878,10.8569,10.6878,10.8070,2223400
1998-03-20,10.8569,10.9760,10.7839,10.9299,1904200
1998-03-23,10.8569,10.9069,10.8070,10.9069,2053600
1998-03-24,10.8569,10.8800,10.7608,10.7839,1307400
1998-03-25,10.6648,10.7147,10.6186,10.6648,1275300
1998-03-26,10.6417,10.6648,10.5687,10.6648,649300
1998-03-27,10.6186,10.6186,10.3996,10.4495,1223600
1998-03-30,10.2804,10.3035,10.1844,10.2343,869600
1998-03-31,10.2203,10.4127,10.1972,10.3665,1577100
1998-04-01,10.3396,10.5320,10.2934,10.4627,1967400
1998-04-02,10.5089,10.6551,10.4858,10.6051,1684400
1998-04-03,10.6320,11.1130,10.6320,11.0861,2727400
1998-04-06,11.2092,11.2785,11.0630,11.0630,1600100
1998-04-07,10.9206,10.9437,10.7975,10.8206,907600
1998-04-08,10.9206,10.9899,10.8475,10.8475,829500
1998-04-09,10.8475,10.8475,10.7744,10.8206,306300
1998-04-13,10.8206,10.8475,10.7282,10.7513,289100
1998-04-14,10.7513,10.7744,10.6782,10.7513,476100
1998-04-15,10.8206,10.9206,10.7744,10.9206,611700
1998-04-16,10.8937,11.2323,10.8206,11.0861,1837600
1998-04-17,11.2554,11.4940,11.2092,11.4016,1270300
1998-04-20,11.1592,11.2554,11.1592,11.1823,814100
1998-04-21,11.0630,11.0861,10.9668,11.0130,359900
1998-04-22,10.9668,11.0130,10.8706,11.0130,1079700
1998-04-23,10.9899,10.9899,10.7744,10.8475,293800
1998-04-24,10.7282,10.7744,10.3396,10.3665,844600
1998-04-27,10.3396,10.3396,9.9586,10.1010,700400
1998-04-28,10.1741,10.2203,10.1472,10.1972,772000
1998-04-29,9.9317,10.3665,9.9317,10.3665,2466800
1998-04-30,10.4127,10.5320,10.3896,10.5089,1748700
1998-05-01,10.5820,10.7975,10.5820,10.6551,371000
1998-05-04,10.7282,10.7744,10.6782,10.7013,931400
1998-05-05,10.7013,10.7282,10.6551,10.6782,335200
1998-05-06,10.7013,10.7013,10.4396,10.5320,570900
1998-05-07,10.3396,10.3396,10.0279,10.1010,3300600
1998-05-08,10.2472,10.3165,10.1472,10.2203,2498700
1998-05-11,10.0510,10.1241,9.7162,9.7893,3596500
1998-05-12,9.8124,10.1472,9.7662,9.9817,1998200
1998-05-13,9.7893,9.8124,9.7162,9.7162,987300
1998-05-14,9.7662,9.7893,9.6931,9.7162,1460200
1998-05-15,9.8124,9.9586,9.8124,9.8586,1326700
1998-05-18,9.7162,9.7393,9.6662,9.6931,644700
1998-05-19,9.7662,9.8355,9.7662,9.7893,255100
1998-05-20,9.7893,9.7893,9.6931,9.7162,647200
1998-05-21,9.6931,9.7393,9.6931,9.7162,964200
1998-05-22,9.5700,9.5969,9.5238,9.5238,914800
1998-05-26,9.4776,9.4776,9.3314,9.3545,1511400
1998-05-27,9.1852,9.2852,9.1621,9.2583,1314400
1998-05-28,9.4045,9.4776,9.3776,9.4507,667600
1998-05-29,9.4776,9.5007,9.4276,9.4776,1121800
1998-06-01,9.3545,9.3776,9.2121,9.2583,827000
1998-06-02,9.3083,9.3314,9.2121,9.3083,1285200
1998-06-03,9.3314,9.3314,9.1852,9.2121,664000
1998-06-04,9.2121,9.2352,9.1852,9.2121,1170400
1998-06-05,9.0890,9.2121,9.0659,9.1852,1316700
1998-06-08,9.0890,9.2852,9.0890,9.2121,1899200
1998-06-09,9.2352,9.3314,9.1852,9.1852,1429900
1998-06-10,9.0659,9.1159,8.9966,9.0659,2112000
1998-06-11,9.4776,9.6431,9.4045,9.4276,6895400
1998-06-12,9.5238,9.9586,9.5238,9.8855,4430800
1998-06-15,10.1010,10.1010,9.9086,9.9317,1384800
1998-06-16,9.8124,10.0279,9.8124,10.0279,2612800
1998-06-17,10.5320,10.7013,10.4858,10.6320,3309500
1998-06-18,10.6320,10.8706,10.5820,10.7013,2682600
1998-06-19,10.7744,10.8706,10.6551,10.6551,2015400
1998-06-22,10.7282,10.7282,10.5589,10.6551,518000
1998-06-23,10.3165,10.3665,10.1972,10.3165,3208500
1998-06-24,10.3896,10.5589,10.3665,10.5320,3228900
1998-06-25,10.7013,11.1823,10.7013,11.0130,2830600
1998-06-26,10.9899,11.4478,10.9899,11.3516,1940400
1998-06-29,11.3516,12.7946,11.3016,12.7215,4803500
1998-06-30,12.5291,12.5291,12.2174,12.3636,2927300
1998-07-01,12.4098,12.6253,12.4098,12.5060,3590400
1998-07-02,12.4560,12.4829,12.1712,12.2905,1764700
1998-07-06,12.4098,12.4329,12.3136,12.4098,1114700
1998-07-07,12.4329,12.5560,12.4329,12.5291,1990000
1998-07-08,12.4560,12.4829,12.4098,12.4329,621000
1998-07-09,12.4329,12.4329,12.3367,12.4098,1710200
1998-07-10,12.3867,12.3867,12.2636,12.3636,1552100
1998-07-13,12.2636,12.3136,12.2174,12.2636,487600
1998-07-14,12.2174,12.4829,12.1712,12.4329,1025300
1998-07-15,12.3136,12.3136,12.1443,12.2174,1014700
1998-07-16,12.4560,12.5791,12.4098,12.5560,1048000
1998-07-17,12.6022,12.6753,12.6022,12.6368,1958300
1998-07-20,12.7446,12.8677,12.6984,12.8177,818600
1998-07-21,12.8446,12.8908,12.6984,12.6984,704700
1998-07-22,12.4560,12.4829,12.3367,12.3636,1280500
1998-07-23,12.1212,12.1943,11.8095,11.9288,1567500
1998-07-24,11.8826,11.9057,11.6633,11.6902,786900
1998-07-27,11.5209,11.5440,11.3516,11.5440,1153000
1998-07-28,11.4478,11.4940,11.3016,11.4709,516400
1998-07-29,11.1823,11.3285,11.1130,11.1823,862800
1998-07-30,11.3516,11.4940,11.3016,11.4709,601000
1998-07-31,11.3016,11.3516,11.1823,11.2092,1579100
1998-08-03,11.1130,11.1823,11.0399,11.0861,976900
1998-08-04,11.1361,11.2092,10.8937,10.9206,1074400
1998-08-05,10.7744,10.9437,10.7282,10.9437,1244200
1998-08-06,10.4858,10.6320,10.4627,10.5589,2022600
1998-08-07,10.4627,10.7744,10.4396,10.7513,1670100
1998-08-10,10.5320,10.6320,10.5089,10.5320,864100
1998-08-11,10.2472,10.2472,10.1010,10.1972,1730100
1998-08-12,10.3896,10.4627,10.3396,10.4627,681900
1998-08-13,10.4858,10.5820,10.3165,10.3396,1161200
1998-08-14,10.5320,10.6051,10.5089,10.5589,524700
1998-08-17,10.5320,10.6320,10.4127,10.6051,1639800
1998-08-18,10.6551,10.9206,10.6551,10.8475,1862800
1998-08-19,11.1592,11.1823,11.0130,11.0130,1461600
1998-08-20,11.0861,11.1823,11.0130,11.0399,1196200
1998-08-21,10.8937,10.9206,10.7282,10.9206,399500
1998-08-24,10.8937,10.9668,10.7282,10.7975,454600
1998-08-25,10.7975,10.8937,10.7744,10.8475,339600
1998-08-26,10.5320,10.6320,10.2703,10.3165,1006800
1998-08-27,10.1472,10.1741,9.9817,10.0510,1950600
1998-08-28,10.0048,10.0510,9.7162,9.7162,1438700
1998-08-31,9.5700,9.6200,9.1852,9.2583,1950600
1998-09-01,9.4045,9.8124,9.2352,9.7162,2321500
1998-09-02,9.6200,9.7893,9.5969,9.6662,1190800
1998-09-03,9.5700,9.5700,9.4045,9.4276,1494200
1998-09-04,9.3776,9.4045,9.1621,9.1621,1067400
1998-09-08,9.4165,9.7517,9.3895,9.6785,1207600
1998-09-09,9.4897,9.5822,9.3433,9.3433,663500
1998-09-10,9.2701,9.3202,9.2239,9.2239,921900
1998-09-11,9.2701,9.4897,9.2470,9.4897,493700
1998-09-14,9.7286,9.8249,9.6785,9.8018,329400
1998-09-15,9.8480,9.9713,9.8249,9.8981,635900
1998-09-16,9.9212,9.9212,9.7055,9.7787,345900
1998-09-17,9.5822,9.6323,9.5359,9.5591,214100
1998-09-18,9.6091,9.7055,9.5359,9.7055,201700
1998-09-21,9.3202,9.5359,9.3202,9.5128,420100
1998-09-22,9.5359,9.6091,9.5128,9.5591,316200
1998-09-23,9.7286,9.9713,9.7055,9.9713,1732800
1998-09-24,9.9713,9.9944,9.7787,9.8018,1171800
1998-09-25,9.7055,9.8711,9.6323,9.8018,974100
1998-09-28,10.0176,10.0908,9.9713,10.0176,1006500
1998-09-29,10.1139,10.2102,10.0908,10.1370,431900
1998-09-30,10.0407,10.0407,9.8249,9.8711,924300
1998-10-01,9.8249,9.8480,9.5128,9.5591,699100
1998-10-02,9.5128,9.5128,9.4165,9.4897,444400
1998-10-05,9.3202,9.3202,8.7654,8.7654,2533100
1998-10-06,8.6459,8.6690,8.0911,8.0911,3405000
1998-10-07,8.5727,8.7422,8.4764,8.6690,3247900
1998-10-08,8.1373,8.2606,7.7790,8.0179,3094400
1998-10-09,8.1373,8.4995,8.1373,8.4764,1767000
1998-10-12,8.8155,9.0543,8.8155,8.9079,1038900
1998-10-13,8.8155,8.9811,8.7885,8.9079,975300
1998-10-14,8.8155,8.9580,8.7654,8.9349,855700
1998-10-15,8.7885,9.1275,8.7422,9.1275,1387800
1998-10-16,9.0543,9.3202,9.0543,9.1969,1424900
1998-10-19,9.1969,9.3664,9.1969,9.2470,408100
1998-10-20,9.3433,9.7055,9.2470,9.6554,1355600
1998-10-21,9.8711,9.8711,9.5128,9.6785,1338200
1998-10-22,9.1969,9.8711,9.1969,9.8480,1757500
1998-10-23,9.7787,9.9444,9.7787,9.8249,1037100
1998-10-26,9.9944,10.1871,9.9713,10.1139,1429200
1998-10-27,10.0908,10.1370,9.9212,9.9713,987700
1998-10-28,10.0638,10.1871,9.9944,10.1370,925500
1998-10-29,10.3065,10.4260,10.2102,10.4028,1972800
1998-10-30,10.5955,10.5955,10.4529,10.5223,1080800
1998-11-02,10.7419,11.2235,10.7419,11.0540,1614600
1998-11-03,10.9577,10.9808,10.8845,10.9577,1753900
1998-11-04,11.0540,11.1734,11.0039,11.0270,1275500
1998-11-05,10.9577,10.9577,10.6687,10.9076,1226100
1998-11-06,10.8613,11.0039,10.8344,10.9345,560700
1998-11-09,10.9345,10.9345,10.6918,10.7881,530900
1998-11-10,10.4992,10.8845,10.4992,10.7419,873900
1998-11-11,11.0540,11.0540,10.7650,10.9345,2691600
1998-11-12,10.9345,10.9577,10.0407,10.1370,3251100
1998-11-13,10.2102,10.3065,10.0176,10.2603,1991400
1998-11-16,10.3065,10.5223,10.2603,10.5223,2023700
1998-11-17,10.3065,10.4529,10.2834,10.3797,684400
1998-11-18,10.2102,10.3065,10.1370,10.2603,1317800
1998-11-19,10.3528,10.5454,10.2603,10.4992,947200
1998-11-20,11.1734,11.2235,10.9345,11.1734,4507800
1998-11-23,11.0540,11.1503,10.9808,11.1272,694500
1998-11-24,10.8344,10.8613,10.7149,10.8344,555800
1998-11-25,10.8344,10.9076,10.7650,10.8613,444400
1998-11-27,10.8613,10.9808,10.8613,10.9345,154400
1998-11-30,10.8613,10.9345,10.7419,10.7881,739100
1998-12-01,10.7881,10.8344,10.6186,10.8344,1203300
1998-12-02,10.7650,10.7650,10.4529,10.5955,451800
1998-12-03,10.3797,10.4992,10.0638,10.1139,2021200
1998-12-04,10.1601,10.3528,10.1370,10.3528,557800
1998-12-07,10.4028,10.4028,10.2102,10.3528,1791900
1998-12-08,10.3296,10.3797,10.1139,10.1871,1714500
1998-12-09,10.0176,10.2333,10.0176,10.0908,1435100
1998-12-10,10.1601,10.2102,9.9944,10.0176,1060600
1998-12-11,9.9212,9.9444,9.5591,9.6785,1344500
1998-12-14,9.3895,9.5128,9.2470,9.2470,968000
1998-12-15,9.2470,9.2971,8.6690,9.1006,3284800
1998-12-16,9.1507,9.2239,9.0774,9.1275,2875000
1998-12-17,9.2470,9.4165,9.1738,9.3664,2089600
1998-12-18,9.4897,9.6323,9.4897,9.5591,2090500
1998-12-21,9.6091,9.8018,9.6091,9.8018,1369200
1998-12-22,9.8981,9.9713,9.8711,9.9444,1460900
1998-12-23,9.9944,10.0176,9.9212,9.9444,1717200
1998-12-24,9.9444,10.0176,9.9444,10.0176,297700
1998-12-28,10.0407,10.0908,9.9444,9.9713,1135600
1998-12-29,9.9444,10.1370,9.9444,10.1139,1563000
1998-12-30,10.2102,10.2102,10.0407,10.0407,1129000
1998-12-31,10.1139,10.2102,10.0908,10.1871,886100
1999-01-04,10.2603,10.3797,10.0638,10.1139,1907400
1999-01-05,10.1370,10.3296,10.1139,10.3296,1028700
1999-01-06,10.4529,10.7881,10.4260,10.6918,2208500
1999-01-07,10.5223,10.5454,10.3528,10.4260,1945600
1999-01-08,10.3065,10.3528,10.1370,10.1601,2747300
1999-01-11,10.2603,10.2603,10.0407,10.0638,1280900
1999-01-12,10.0176,10.0176,9.8018,9.8480,1259400
1999-01-13,9.5822,9.8480,9.5128,9.7286,1623200
1999-01-14,9.8981,9.8981,9.6091,9.6323,1504200
1999-01-15,9.7286,9.8249,9.5359,9.6785,1685500
1999-01-19,9.8711,9.9713,9.6554,9.7787,2293800
1999-01-20,9.9944,10.1871,9.9713,10.0407,3370800
1999-01-21,10.0176,10.1139,9.9444,10.0908,1369900
1999-01-22,10.0908,10.2102,9.9713,10.1871,2363800
1999-01-25,10.3296,10.4028,10.2603,10.3065,2001100
1999-01-26,10.4992,10.7881,10.3797,10.6918,3128300
1999-01-27,10.6918,10.7650,10.5955,10.6687,2979800
1999-01-28,10.8344,10.9577,10.7419,10.9577,1400700
1999-01-29,11.0540,11.4624,11.0039,11.3661,2575500
1999-02-01,11.4624,11.6550,11.3892,11.6088,2702500
1999-02-02,11.5086,11.5587,11.4393,11.4855,2396400
1999-02-03,11.6088,11.8708,11.5086,11.8477,2038900
1999-02-04,11.7976,11.8246,11.5086,11.5086,1824300
1999-02-05,11.5086,11.5356,11.4162,11.5356,899200
1999-02-08,11.5356,11.5356,11.3160,11.3430,714200
1999-02-09,11.3661,11.3892,11.1734,11.1734,1688000
1999-02-10,11.0771,11.1503,10.9345,10.9345,699300
1999-02-11,11.4162,11.5356,11.2235,11.4624,3436200
1999-02-12,11.3892,11.4162,11.1734,11.2698,462900
1999-02-16,11.2698,11.4624,11.1965,11.2466,733300
1999-02-17,11.0771,11.2698,11.0771,11.1734,864800
1999-02-18,11.1272,11.2466,11.1272,11.2466,2516800
1999-02-19,11.2698,11.2698,11.1734,11.1965,477400
1999-02-22,11.0540,11.2698,11.0540,11.2466,754100
1999-02-23,11.4393,11.4393,11.2929,11.2929,665800
1999-02-24,11.1734,11.1965,11.0270,11.0270,1243800
1999-02-25,10.9345,11.0540,10.8845,10.9345,1158700
1999-02-26,10.9076,11.0270,10.9076,10.9577,806200
1999-03-01,11.1272,11.1272,11.0540,11.1002,752500
1999-03-02,11.1272,11.1734,11.0540,11.0771,3848100
1999-03-03,11.1272,11.1503,11.0771,11.1002,278900
1999-03-04,11.0270,11.0540,10.9577,11.0540,402000
1999-03-05,11.1503,11.2698,11.1002,11.1734,1086700
1999-03-08,11.1734,11.2698,11.1734,11.2466,963700
1999-03-09,11.2466,11.2929,11.1272,11.2698,474300
1999-03-10,11.3661,11.3661,11.2698,11.2929,640200
1999-03-11,11.3160,11.3892,11.2698,11.3160,1440300
1999-03-12,11.4855,11.5356,11.4162,11.5356,1249000
1999-03-15,11.5356,11.5356,11.4162,11.4624,436000
1999-03-16,11.5356,11.5818,11.4162,11.5086,3200800
1999-03-17,11.4393,11.4624,11.3892,11.3892,1646600
1999-03-18,11.3892,11.4855,11.3661,11.4624,1037800
1999-03-19,11.4624,11.5356,11.3661,11.3661,388500
1999-03-22,11.3892,11.3892,11.2235,11.2929,421100
1999-03-23,11.2929,11.3430,11.1965,11.2466,573400
1999-03-24,11.1965,11.2698,11.1272,11.2698,675800
1999-03-25,11.4855,11.5587,11.4855,11.5086,983900
1999-03-26,11.3661,11.3661,11.1965,11.1965,823400
1999-03-29,11.1503,11.2466,11.0771,11.2466,1058800
1999-03-30,11.1503,11.3160,11.0771,11.2698,827000
1999-03-31,11.3160,11.4855,11.3160,11.3661,1188100
1999-04-01,11.5356,11.8477,11.3892,11.7745,726900
1999-04-05,12.7146,13.2424,12.6645,13.0536,6499700
1999-04-06,13.0393,13.1859,12.7501,13.1126,4685500
1999-04-07,13.1126,13.5484,13.1126,13.4983,5565300
1999-04-08,13.4983,13.6911,13.4983,13.6680,9782200
1999-04-09,13.7142,13.7644,13.5214,13.6911,1480800
1999-04-12,13.5715,13.6178,13.4481,13.6178,1729000
1999-04-13,13.6178,13.6680,13.4481,13.4751,1473400
1999-04-14,13.3286,13.3556,12.8002,12.8002,2742300
1999-04-15,12.8002,12.8966,12.5341,12.5341,1044300
1999-04-16,12.6305,12.8735,12.5572,12.8465,1354000
1999-04-19,13.2553,13.4018,12.9198,12.9198,2060900
1999-04-20,12.9198,12.9660,12.7038,12.7501,1319200
1999-04-21,12.8233,12.9660,12.7732,12.8966,724900
1999-04-22,13.0393,13.2090,12.9198,13.1859,2390100
1999-04-23,13.2553,13.3787,13.2553,13.3787,834500
1999-04-26,13.4481,13.4751,13.3556,13.3556,627300
1999-04-27,13.4250,13.5214,13.4018,13.4751,1678900
1999-04-28,13.5214,13.5214,13.1589,13.1589,966000
1999-04-29,13.1589,13.2322,12.8233,12.9429,955400
1999-04-30,12.9660,12.9660,12.4608,12.5842,1728300
1999-05-03,12.5842,12.8002,12.5110,12.7732,2206900
1999-05-04,12.7269,12.8465,12.4377,12.4840,1645700
1999-05-05,12.7269,12.8465,12.6305,12.8465,1160500
1999-05-06,12.8002,12.8465,12.7269,12.7501,530400
1999-05-07,12.7038,12.8233,12.5572,12.6537,1491500
1999-05-10,12.5842,12.8465,12.5341,12.6305,478300
1999-05-11,12.7501,12.9660,12.7269,12.9660,1268500
1999-05-12,13.2823,13.4481,13.1859,13.4250,2544700
1999-05-13,13.4751,13.5214,13.4018,13.4983,2187200
1999-05-14,13.6680,13.6680,13.3556,13.3556,1754600
1999-05-17,13.3787,13.3787,13.0393,13.2090,1214600
1999-05-18,13.3054,13.3054,13.1859,13.2322,1117000
1999-05-19,13.2322,13.2322,13.0162,13.0663,973700
1999-05-20,13.0162,13.0663,12.9198,12.9198,1063400
1999-05-21,12.8735,12.8735,12.5572,12.5842,340200
1999-05-24,12.6074,12.6074,12.3413,12.3914,691100
1999-05-25,12.3644,12.5842,12.3644,12.4377,609900
1999-05-26,12.5842,12.7501,12.5341,12.7269,1724900
1999-05-27,12.7501,12.7501,12.5341,12.5572,1593800
1999-05-28,12.7038,12.8002,12.6305,12.8002,290200
1999-06-01,12.7038,12.7269,12.4608,12.6074,334600
1999-06-02,12.7038,12.8966,12.7038,12.7269,878800
1999-06-03,13.3054,13.4250,13.2823,13.4250,1714500
1999-06-04,13.4481,13.7644,13.4481,13.7374,950600
1999-06-07,13.8376,14.0305,13.8107,14.0305,1686200
1999-06-08,14.0305,14.0768,13.8107,13.8107,1235400
1999-06-09,14.0305,14.1230,14.0305,14.0305,989500
1999-06-10,14.1230,14.1963,13.9803,14.0035,1004300
1999-06-11,13.7644,13.8107,13.5947,13.6178,420800
1999-06-14,13.6178,13.6410,13.5214,13.6178,430100
1999-06-15,13.5947,13.6680,13.5484,13.5715,866800
1999-06-16,13.6911,13.7374,13.6178,13.6680,602200
1999-06-17,13.7374,13.7644,13.6911,13.7374,803700
1999-06-18,13.7644,13.7644,13.6680,13.6911,1211200
1999-06-21,13.7142,13.7142,13.6178,13.6410,777600
1999-06-22,13.6410,13.6680,13.5715,13.5947,678900
1999-06-23,13.5214,13.6178,13.4983,13.5715,1632100
1999-06-24,13.4983,13.4983,13.2090,13.2322,1233200
1999-06-25,13.4481,13.4983,13.3286,13.3556,484400
1999-06-28,13.2823,13.3556,13.2553,13.2553,501700
1999-06-29,13.2090,13.4481,13.2090,13.4481,1928000
1999-06-30,13.2553,13.6178,13.2553,13.6178,817500
1999-07-01,13.6178,13.7644,13.5947,13.6178,1309700
1999-07-02,13.8608,13.9803,13.8608,13.9071,532700
